32725,Kea,Morepork,"North Island Brown Kiwi",Takahē
32726,Whitehead,"Blue Duck","Welcome Swallow",Tomtit,Bellbird
32728,Rifleman,"White Heron",Wrybill,Tūī,Tomtit
32729,"New Zealand Falcon","Rockhopper Penguin","White-faced Heron","Yellow-eyed penguin",Fantail
32730,"Orange-fronted Parakeet","New Zealand Dotterel","Antipodean Albatross","Southern Brown Kiwi","Yellow-eyed penguin"
32731,"Yellow-eyed penguin","Black Robin","Black-billed Gull",Kākā,Kākāpō
32732,Tūī,Kākā,Kākāpō,Kea,Takahē
32733,"Antipodean Albatross","Southern Brown Kiwi","Great Spotted Kiwi","North Island Brown Kiwi","Northern Royal Albatross"
32734,Stitchbird,Mōhua,"Little Spotted Kiwi","Black-fronted Tern","Black Robin"
32735,Bellbird,"Banded Dotterel","Black Stilt","Black-fronted Tern","Chatham Island Oystercatcher"
32736,Takahē,"Little Penguin","Variable Oystercatcher",Morepork,Fantail
32737,"Antipodean Albatross","Arctic Skua","Australasian Crested Grebe","Australasian Gannet","Banded Dotterel"
32738,Kākāpō,"Blue Duck",Kākā,Morepork,"Barn Owl"
32739,Harrier,"Blue Duck",Kea,Kererū,Kākā
32740,"Blue Duck","Orange-fronted Parakeet",Mōhua,"South Island Kōkako",Bittern
32741,"Yellow-eyed penguin",Kākāpō,"Southern Royal Albatross","Rockhopper Penguin","Little Penguin"
32742,Kererū,"Southern Royal Albatross","South Island Pied Oystercatcher","Antipodean Albatross",Fantail
32743,Kingfisher,"Yellow-eyed penguin","Little Penguin",Bellbird,"Australasian Gannet"
32744,"Banded Dotterel",Kākā,"Black Robin","Little Spotted Kiwi","Black-billed Gull"
32745,"Yellow-eyed penguin","Banded Dotterel","Black-fronted Tern","Blue Duck",Kererū
32746,Whitehead,"New Zealand Dotterel","New Zealand Robin","Spotless Crake",Tomtit
32747,"New Zealand Robin","Grey Duck",Harrier,Kea,"Black-billed Gull"
32749,"Yellow-eyed penguin","Banded Dotterel","Rock Wren","Fairy Tern",Rifleman
32750,"Black Petrel",Kingfisher,Kōkako,"New Zealand Falcon",Saddleback
32752,Fantail,Kākā,Kākāpō,Kingfisher,"Banded Dotterel"
32753,Fantail,"Gibson's Albatross",Kererū,"Antipodean Albatross","Yellow-eyed penguin"
32754,"Yellow-eyed penguin","Blue Duck","Fairy Tern","Spotted Shag",Fantail
32755,"Yellow-eyed penguin"
32756,"New Zealand Falcon",Bellbird,"Rock Wren","Little Penguin",Kingfisher
32759,Kākā,Saddleback,Kōkako,"New Zealand Robin",Bittern
32760,Takahē,Kererū,Kākāpō,Kea,Mōhua
32761,"Yellow-eyed penguin",Kākā,"Blue Duck","South Island Kōkako",Kākāpō
32762,"Grey Warbler","New Zealand Robin","Rock Wren","Fairy Tern",Rifleman
32763,"Black Robin",Stitchbird,"Orange-fronted Parakeet",Kererū,Tūī
32764,Kākāpō,"Fiordland Crested Penguin","Little Penguin",Morepork,"Barn Owl"
32765,Kea,Morepork,"New Zealand Falcon",Scaup,"Yellow-eyed penguin"
32766,"Banded Dotterel","New Zealand Dotterel","Yellow-eyed penguin"
32767,Kākāpō,Kākā,"Rockhopper Penguin","Black Robin","Antipodean Albatross"
32768,"Yellow-eyed penguin","Gibson's Albatross","Orange-fronted Parakeet","Whenua Hou Diving Petrel","Fairy Tern"
32769,"Grey Duck",Kākā,"New Zealand Falcon","Royal Spoonbill",Kōkako
32770,"Black Stilt","Banded Dotterel",Bittern,"Black Robin","Chatham Island Oystercatcher"
32771,"Yellow-eyed penguin","Antipodean Albatross","Hutton's Shearwater","Southern Brown Kiwi","Fairy Tern"
32772,"Great Spotted Kiwi",Kea,Kererū,Kingfisher,Kākāpō
32773,"Banded Dotterel",Kōkako,"Southern Brown Kiwi","Black Robin","Yellow-eyed penguin"
32774,Kea,Wrybill,"Barn Owl",Kākā,Kākāpō
32775,"Royal Spoonbill","Yellow-eyed penguin","Blue Duck"
32776,Tomtit
32777,Kōkako,Bittern,Saddleback,Stitchbird,"Grey Warbler"
32778,"Black Robin","Black Stilt","Black-billed Gull","Blue Duck","Chatham Island Mollymawk"
32779,"Rockhopper Penguin","Orange-fronted Parakeet","Whenua Hou Diving Petrel","Chatham Island Oystercatcher","Chatham Island Mollymawk"
32780,"Bar-tailed Godwit","Grey Warbler",Takahē,Bittern,Morepork
32781,"Black Robin",Morepork,"New Zealand Robin",Rifleman
32782,"Southern Brown Kiwi",Kākā,Kākāpō,"Little Spotted Kiwi","Yellow-eyed penguin"
32783,"Yellow-eyed penguin"
32784,"Black Stilt",Kōkako,"Black Robin","Black-billed Gull","Black-fronted Tern"
32787,"Yellow-eyed penguin","Little Penguin","Fiordland Crested Penguin",Kākāpō,"North Island Brown Kiwi"
32791,Takahē,Kākāpō,"Blue Duck","Yellow-eyed penguin",Saddleback
32793,"Blue Duck","New Zealand Robin",Takahē,Kākā,"Rockhopper Penguin"
32794,Kererū
32795,"Yellow-eyed penguin","Whenua Hou Diving Petrel","The Otago Shag","Southern Brown Kiwi","South Island Kōkako"
32797,"Yellow-eyed penguin","Banded Dotterel","Spotted Shag","Fiordland Crested Penguin","Black Petrel"
32798,Harrier,"Banded Dotterel","New Zealand Robin",Bittern,Kea
32802,Stitchbird,"Banded Dotterel","South Island Pied Oystercatcher","Brown Teal","Chatham Island Mollymawk"
32803,Tūī,Kererū,"Great Spotted Kiwi"
32805,Tomtit,Weka,"Black Robin","Black-fronted Tern","Blue Duck"
32806,Kākāpō,"Black Robin","South Island Kōkako","Yellow-eyed penguin",Fantail
32807,Kākāpō,"Fiordland Crested Penguin","Gibson's Albatross","Great Spotted Kiwi",Kererū
32808,Kingfisher,Bellbird,Fantail,"North Island Brown Kiwi",Kererū
32809,"Fiordland Crested Penguin","Rockhopper Penguin","Blue Duck",Kākāpō,"Little Spotted Kiwi"
32810,"Orange-fronted Parakeet","South Island Kōkako",Wrybill,"Blue Duck","Antipodean Albatross"
32811,Fantail,Kea
32812,"New Zealand Dotterel","Fairy Tern","Rock Wren","Yellow-eyed penguin",Wrybill
32813,"Antipodean Albatross","Bar-tailed Godwit","Banded Dotterel","Black Robin",Morepork
32814,Morepork,Rifleman,Pūkeko,Fernbird,"Welcome Swallow"
32815,"New Zealand Falcon","Blue Duck",Harrier,Morepork,"Banded Dotterel"
32818,Fantail,"Great Spotted Kiwi","Black Robin",Kākāpō,Kākā
32819,Stitchbird,Tūī,Bellbird,"New Zealand Robin",Fantail
32820,"Little Penguin","Yellow-eyed penguin","Rockhopper Penguin"
32821,"Yellow-eyed penguin","Banded Dotterel","Antipodean Albatross",Kākāpō,Bittern
32822,"Black Robin",Kākā,Saddleback,"Chatham Island Oystercatcher",Kingfisher
32823,"Yellow-eyed penguin","New Zealand Falcon","Southern Royal Albatross",Tūī,Bellbird
32824,Fantail,"Southern Brown Kiwi","Barn Owl",Kea,Rifleman
32825,"Antipodean Albatross","Banded Dotterel",Morepork,"Rock Wren","Blue Duck"
32826,Bellbird,Tūī,Fantail,"New Zealand Falcon",Silvereye
32827,Bellbird,Kea,Kererū,Kingfisher,"Royal Spoonbill"
32828,Mōhua,Kākāpō,Saddleback,"New Zealand Dotterel",Kingfisher
32829,"New Zealand Dotterel","Antipodean Albatross","Orange-fronted Parakeet","North Island Brown Kiwi","Barn Owl"
32831,"Rock Wren","Banded Dotterel","Whenua Hou Diving Petrel","Chatham Island Oystercatcher","The Otago Shag"
32832,Kererū,"Hutton's Shearwater"
32833,Harrier,Morepork,Pūkeko,"Welcome Swallow",Tūī
32834,Kererū,"The Otago Shag",Stitchbird,"Southern Royal Albatross","Fiordland Crested Penguin"
32835,"Yellow-eyed penguin","North Island Brown Kiwi","Banded Dotterel",Saddleback,"Whenua Hou Diving Petrel"
32836,"Yellow-eyed penguin",Harrier,Bellbird,"Blue Duck","Fiordland Crested Penguin"
32838,Kōkako,Fantail,Kākāpō,"New Zealand Falcon",Saddleback
32839,"Yellow-eyed penguin","Fairy Tern",Bellbird,Fantail,Morepork
32840,"Black Stilt",Stitchbird,"Banded Dotterel","Yellow-eyed penguin",Bellbird
32843,Fernbird,Kingfisher,"White-faced Heron","Little Penguin","South Island Kōkako"
32844,"Fairy Tern","Shore Plover","Rock Wren","New Zealand Dotterel",Kōkako
32845,Kākāpō,"Yellow-eyed penguin","Southern Brown Kiwi","Fiordland Crested Penguin","North Island Brown Kiwi"
32846,"Yellow-eyed penguin","Little Spotted Kiwi",Kākā,"Black Robin","South Island Kōkako"
32848,Rifleman,Kōkako,"Yellow-eyed penguin","Bar-tailed Godwit",Saddleback
32849,Fantail,Kererū,Kākāpō,Kōkako,"New Zealand Robin"
32850,"Yellow-eyed penguin"
32851,Wrybill,"Fairy Tern","Banded Dotterel",Bellbird,Rifleman
32852,"New Zealand Robin","Little Penguin",Bittern,"New Zealand Falcon",Kingfisher
32853,"New Zealand Dotterel","Banded Dotterel","Bar-tailed Godwit","Welcome Swallow","Little Penguin"
32854,"Rockhopper Penguin","Yellow-eyed penguin","North Island Brown Kiwi",Takahē,"Black Robin"
32855,Morepork,"Blue Duck","Grey Warbler","Black-billed Gull","South Island Pied Oystercatcher"
32856,"Black Robin","Fiordland Crested Penguin",Harrier,Kōkako,Morepork
32857,"New Zealand Dotterel",Kōkako,Fantail,"Black Robin",Kākāpō
32858,"Black-fronted Tern","Black Robin","New Zealand Dotterel","Orange-fronted Parakeet",Kākā
32860,Kākā,Pūkeko,Fantail,"Australasian Gannet",Kererū
32861,"New Zealand Dotterel","Fairy Tern",Kōkako,Silvereye,"Blue Duck"
32862,Stitchbird,"Fairy Tern","Black Robin","Chatham Island Mollymawk",Kōkako
32863,Kererū,Morepork,Tūī,"New Zealand Robin",Fantail
32864,Bellbird,"Blue Duck",Mōhua,"New Zealand Falcon","South Island Kōkako"
32866,"Rockhopper Penguin","Fiordland Crested Penguin","Little Penguin","Yellow-eyed penguin","New Zealand Falcon"
32867,"Yellow-eyed penguin"
32868,"Rockhopper Penguin","Barn Owl","Fiordland Crested Penguin",Rifleman,"Yellow-eyed penguin"
32869,Kākāpō,Takahē,Saddleback,"Northern Royal Albatross",Kōkako
32870,Weka,Kererū,Morepork,Rifleman,"Rockhopper Penguin"
32871,Fantail,Tomtit,Kererū,Kingfisher,Morepork
32872,"Barn Owl","Black-billed Gull","New Zealand Dotterel",Wrybill,"Yellow-eyed penguin"
32873,Kākāpō,"Yellow-eyed penguin","Orange-fronted Parakeet","Banded Dotterel","Black Robin"
32874,"Little Penguin","Little Spotted Kiwi"
32875,"Yellow-eyed penguin",Fantail,Takahē,"Little Spotted Kiwi",Kākā
32877,Fantail,"Black Robin",Kākāpō,"New Zealand Robin",Kea
32878,"Yellow-eyed penguin","Southern Brown Kiwi",Mōhua,Kākāpō,Kākā
32879,Morepork,"New Zealand Falcon",Rifleman,Harrier,Saddleback
32880,Kea,Tūī,Kererū,Kōkako,Saddleback
32881,Fantail,"Black Robin",Bellbird,Kererū,Kōkako
32882,"Fairy Tern",Mōhua,Kākāpō,Bittern,Tomtit
32883,Fantail,Kererū,Kingfisher,Mōhua,"Royal Spoonbill"
32885,Kākāpō,"Little Spotted Kiwi","Yellow-eyed penguin","Black Robin","Antipodean Albatross"
32886,"Antipodean Albatross",Mōhua,"Banded Dotterel",Stitchbird,"Black Robin"
32887,"Yellow-eyed penguin",Kōkako,Kākāpō,"Rockhopper Penguin",Kererū
32888,"Yellow-eyed penguin","New Zealand Falcon","Banded Dotterel","Rock Wren",Morepork
32889,"New Zealand Falcon",Mōhua,Kākā,Kererū,"Orange-fronted Parakeet"
32890,"Yellow-eyed penguin","Southern Royal Albatross",Kākāpō,Kea,"Fairy Tern"
32891,Kākā,Kea,"Little Spotted Kiwi","Yellow-eyed penguin","Little Penguin"
32892,Wrybill,"North Island Brown Kiwi",Mōhua,Pūkeko,"South Island Kōkako"
32893,"Black Robin","Great Spotted Kiwi","New Zealand Falcon","North Island Brown Kiwi","Yellow-eyed penguin"
32894,Kākāpō,"Southern Brown Kiwi","North Island Brown Kiwi","Great Spotted Kiwi","Little Spotted Kiwi"
32895,"Yellow-eyed penguin",Harrier,"Barn Owl",Kākāpō,"Little Penguin"
32896,"New Zealand King Shag","Spotted Shag",Kingfisher,Kākā,"Rockhopper Penguin"
32897,"Yellow-eyed penguin",Kākāpō,"Southern Royal Albatross","Little Penguin","New Zealand Dotterel"
32898,Kererū,Kingfisher,"South Island Pied Oystercatcher","Southern Brown Kiwi",Morepork
32899,Kea,Pūkeko,"Southern Brown Kiwi","Yellow-eyed penguin",Tūī
32900,"Yellow-eyed penguin","The Otago Shag","Southern Brown Kiwi","South Island Kōkako","Shore Plover"
32902,"Yellow-eyed penguin","Northern Royal Albatross","Banded Dotterel","Fairy Tern",Stitchbird
32903,"Black Robin","Black-billed Gull",Mōhua,"Orange-fronted Parakeet","Welcome Swallow"
32904,Mōhua,"Orange-fronted Parakeet",Kea,"Black Robin","Blue Duck"
32906,"Black Robin","Yellow-eyed penguin",Kākāpō,"Chatham Island Oystercatcher","Chatham Island Mollymawk"
32907,"Yellow-eyed penguin","Chatham Island Mollymawk","Gibson's Albatross",Kākāpō,"South Island Kōkako"
32908,Fantail,"Antipodean Albatross","Chatham Island Oystercatcher","Yellow-eyed penguin",Tūī
32909,"Black Stilt","Rockhopper Penguin",Kākāpō,"Little Spotted Kiwi","Black Robin"
32910,Kākā,"New Zealand Falcon",Fernbird,Fantail,Kingfisher
32911,"Yellow-eyed penguin","Fairy Tern","Black-billed Gull","Hutton's Shearwater","Antipodean Albatross"
32912,Kākāpō,Kingfisher,Bellbird,Kererū,Kea
32915,"Yellow-eyed penguin","Little Spotted Kiwi",Stitchbird,"Blue Duck","Shore Plover"
32916,Fantail,Bellbird,Kererū,Kea,Tūī
32917,"Yellow-eyed penguin",Fantail,"New Zealand Robin",Weka,Kākā
32918,"Yellow-eyed penguin","Hutton's Shearwater",Stitchbird,"Southern Brown Kiwi","Shore Plover"
32919,Bellbird,Kea,Tūī,Kererū,"South Island Kōkako"
32920,Stitchbird,"Banded Dotterel","New Zealand Dabchick","Black Stilt","Fairy Tern"
32921,"Antipodean Albatross",Mōhua,"Southern Brown Kiwi","Gibson's Albatross","New Zealand Dotterel"
32922,Kōkako,Bellbird,"Black Robin",Saddleback,"Banded Dotterel"
32923,Bittern,"Blue Duck","Fairy Tern","Banded Dotterel","Antipodean Albatross"
32924,Takahē,Kākāpō,"Little Penguin",Kākā,"Variable Oystercatcher"
32925,Kererū,Tūī,"Yellow-eyed penguin","Southern Royal Albatross",Fantail
32926,"Yellow-eyed penguin","Orange-fronted Parakeet",Stitchbird,"Black-billed Gull","Blue Duck"
32927,"Arctic Skua",Kōkako,Stitchbird,"Blue Duck","Buller's Mollymawk"
32928,Kākā,Kākāpō,"Southern Royal Albatross","Antipodean Albatross","Light-mantled Sooty Albatross"
32929,"Rockhopper Penguin",Bellbird,Saddleback,Kingfisher,Morepork
32930,Kōkako,Kākāpō,"Chatham Island Mollymawk","Little Spotted Kiwi","Rockhopper Penguin"
32931,"Australasian Gannet","New Zealand Falcon",Stitchbird,"Banded Dotterel","Barn Owl"
32932,Kea,Kākā,Kākāpō,"New Zealand Dotterel","Yellow-eyed penguin"
32934,Stitchbird,"Fairy Tern"
32935,"New Zealand Dotterel","Black Robin","New Zealand Falcon","Yellow-eyed penguin","Orange-fronted Parakeet"
32937,Kākā,"Antipodean Albatross",Kea,Kererū,Saddleback
32938,"Yellow-eyed penguin","Rock Wren","Blue Duck"
32939,"Yellow-eyed penguin"
32940,Fantail,Kea,Tūī,Tomtit,"New Zealand Robin"
32941,"Banded Dotterel","Black Robin","Blue Duck","Fiordland Crested Penguin","Rockhopper Penguin"
32942,Kākāpō,"Blue Duck","Black Robin","Banded Dotterel","Black Stilt"
32944,Mōhua,"Yellow-eyed penguin","Black-fronted Tern","Black Robin","Chatham Island Oystercatcher"
32947,"Fairy Tern",Fernbird,"Southern Brown Kiwi","Black Stilt","South Island Kōkako"
32949,"Rockhopper Penguin","New Zealand Falcon","New Zealand Dotterel","Blue Duck",Stitchbird
32950,Kākā,"Gibson's Albatross","Orange-fronted Parakeet","Black Petrel","Black Robin"
32951,Kingfisher,Kererū,"Banded Dotterel"
32952,Tūī,Kea,"Orange-fronted Parakeet"
32953,"Black Robin","Black Stilt","Gibson's Albatross",Stitchbird,"Yellow-eyed penguin"
32954,"Yellow-eyed penguin"
32955,Silvereye,"Black Robin",Stitchbird,Morepork,Tūī
32958,Kingfisher,"Fiordland Crested Penguin",Harrier,Kākāpō,"Fairy Tern"
32959,"Yellow-eyed penguin","Little Penguin",Fantail,"North Island Brown Kiwi","South Polar Skua"
32960,"Shore Plover","Banded Dotterel","Australasian Crested Grebe","Hutton's Shearwater","Antipodean Albatross"
32961,"Australasian Crested Grebe",Fantail,Harrier,Kingfisher,"South Island Kōkako"
32962,Kākāpō,"Fairy Tern","South Island Kōkako",Kōkako,Tūī
32963,Kingfisher,"Orange-fronted Parakeet","Antipodean Albatross","Gibson's Albatross","South Island Kōkako"
32964,"Northern Royal Albatross"
32966,"Orange-fronted Parakeet","Yellow-eyed penguin","Banded Dotterel","Whenua Hou Diving Petrel","Chatham Island Oystercatcher"
32968,Saddleback,"Australasian Crested Grebe","Banded Dotterel","Shore Plover",Stitchbird
32969,"Yellow-eyed penguin",Kākāpō,Kea,"Little Spotted Kiwi","Antipodean Albatross"
32970,Kākā,"Orange-fronted Parakeet",Mōhua,"Rock Wren",Tūī
32972,Takahē,"Blue Duck",Kea,"Great Spotted Kiwi",Harrier
32973,Kākāpō,"Black Robin","Shore Plover",Tomtit,"New Zealand Dabchick"
32974,Kōkako,Mōhua,"Orange-fronted Parakeet"
32975,Kākāpō,"Orange-fronted Parakeet","Yellow-eyed penguin",Fantail,"Black Robin"
32976,Kea,Kākāpō,Kingfisher,"Orange-fronted Parakeet",Saddleback
32977,Fantail,Pūkeko,"Yellow-eyed penguin",Tūī,Morepork
32978,"Yellow-eyed penguin",Kākāpō,"Black Robin","Whenua Hou Diving Petrel",Tūī
32979,Kākā,"White Heron",Kea,"New Zealand Falcon",Fantail
32980,"Yellow-eyed penguin","Banded Dotterel","Barn Owl","Fiordland Crested Penguin",Tūī
32981,Tūī,"Yellow-eyed penguin","Little Spotted Kiwi",Kea,Takahē
32982,"Orange-fronted Parakeet",Kākā,"Black Robin","Antipodean Albatross",Mōhua
32983,Kererū,Kākā,"North Island Brown Kiwi",Kākāpō,Kea
32985,"Banded Dotterel","Fiordland Crested Penguin","Orange-fronted Parakeet","Southern Brown Kiwi",Kākāpō
32986,"Little Spotted Kiwi","Southern Brown Kiwi","Black Robin","Antipodean Albatross","Banded Dotterel"
32987,"Chatham Island Oystercatcher","Fiordland Crested Penguin",Kingfisher,Kākāpō,Kōkako
32988,Takahē,Saddleback,Silvereye,"Yellow-eyed penguin",Pūkeko
32991,"New Zealand Dotterel","Banded Dotterel","Southern Brown Kiwi","Little Spotted Kiwi",Kākāpō
32992,"Banded Dotterel","Bar-tailed Godwit",Kingfisher,Silvereye,"New Zealand Dotterel"
32993,"Black Robin","Blue Duck","Gibson's Albatross","Southern Brown Kiwi","South Island Kōkako"
32994,Tūī,"Black Robin","Great Spotted Kiwi","Little Spotted Kiwi","Barn Owl"
32995,"Yellow-eyed penguin","South Island Kōkako","New Zealand Falcon","Little Penguin",Kōkako
32996,Kererū,Tūī,Kākā,"Little Penguin",Silvereye
32997,"Yellow-eyed penguin","Southern Royal Albatross","North Island Brown Kiwi",Tūī,Pūkeko
32998,Kākāpō,Kākā,"Little Spotted Kiwi",Takahē,"Southern Brown Kiwi"
33000,"New Zealand Dotterel","Banded Dotterel","Southern Brown Kiwi","Orange-fronted Parakeet","Hutton's Shearwater"
33001,"South Island Kōkako","Black Robin","Rock Wren","Blue Duck",Tomtit
33002,"Yellow-eyed penguin","Black Robin",Tomtit,Fantail,"Variable Oystercatcher"
33003,"Yellow-eyed penguin",Kākāpō,"Orange-fronted Parakeet",Kākā,"Shore Plover"
33005,"New Zealand Dabchick","New Zealand Falcon","New Zealand Dotterel",Kākā,"Bar-tailed Godwit"
33006,Tomtit
33007,Tūī,"Yellow-eyed penguin",Bittern,"Black Petrel","Black Robin"
33008,Kākāpō,Kākā,"Orange-fronted Parakeet","Yellow-eyed penguin",Mōhua
33009,"Royal Spoonbill",Fernbird,"White Heron","Rock Wren",Rifleman
33010,"Little Penguin"
33011,Kākāpō,Kōkako,Morepork,"Great Spotted Kiwi","Chatham Island Mollymawk"
33013,"Black Robin","Southern Royal Albatross","Little Spotted Kiwi",Wrybill,"Southern Brown Kiwi"
33014,Fantail,"Banded Dotterel","Black Robin",Tūī
33015,"Antipodean Albatross",Tomtit,"Westland Petrel",Rifleman,"Black Robin"
33016,Kākāpō,"Northern Royal Albatross","New Zealand Falcon",Harrier,Morepork
33017,Kākāpō,"Southern Brown Kiwi","Black Robin","Banded Dotterel","Yellow-eyed penguin"
33019,"Blue Duck",Kea,"South Island Kōkako",Kākāpō,"Rock Wren"
33021,Kea,Fantail,Tomtit,Tūī,Rifleman
33022,"Yellow-eyed penguin","Fiordland Crested Penguin","Rockhopper Penguin","Black Robin"
33024,Kākā,"New Zealand Falcon","Buller's Mollymawk","Blue Duck","Black Robin"
33025,"Gibson's Albatross","Orange-fronted Parakeet","Hutton's Shearwater","Blue Duck",Kingfisher
33026,"Yellow-eyed penguin","Banded Dotterel","Royal Spoonbill","New Zealand Dotterel","Australasian Crested Grebe"
33027,"Little Penguin","Yellow-eyed penguin","Rockhopper Penguin","Fiordland Crested Penguin","Southern Brown Kiwi"
33028,"Antipodean Albatross","Gibson's Albatross","Little Spotted Kiwi",Tūī,"Yellow-eyed penguin"
33029,Kākāpō,Kōkako,Stitchbird,Mōhua,"Blue Duck"
33030,"White Heron","Yellow-eyed penguin","Black-billed Gull","Great Spotted Kiwi",Fantail
33031,"Little Penguin","Yellow-eyed penguin","Barn Owl","Grey Warbler",Morepork
33032,"Rock Wren"
33033,"South Island Kōkako","Blue Duck","Black Robin","Yellow-eyed penguin","Black-billed Gull"
33034,Kākā,"Blue Duck","Fairy Tern","Yellow-eyed penguin","New Zealand Falcon"
33035,Kākāpō,Kōkako,"New Zealand Dotterel","New Zealand Falcon",Rifleman
33036,Kākāpō,Tomtit,Rifleman,Kererū,"New Zealand Robin"
33037,Fernbird,"New Zealand Falcon",Mōhua,"Fairy Tern",Morepork
33038,Bittern,Kea,"Blue Duck",Kākāpō,Kōkako
33039,"Banded Dotterel","Black Robin","Black-billed Gull","Great Spotted Kiwi","Hutton's Shearwater"
33040,"Blue Duck",Kākāpō,"Rock Wren",Kea,Bittern
33041,Kākā
33042,"Fairy Tern","Blue Duck",Whitehead,Rifleman,Kākā
33043,Tūī,Fantail,Morepork,"Blue Duck","Grey Duck"
33044,"Black Robin",Kākā,Kākāpō,"Blue Duck","Black Stilt"
33045,Kea,Weka,"White Heron","Black Robin","New Zealand Falcon"
33047,"South Island Kōkako","The Otago Shag","Banded Dotterel","Chatham Island Oystercatcher","Little Spotted Kiwi"
33048,"Black-billed Gull","Fairy Tern",Fantail,"Great Spotted Kiwi",Kea
33049,Kōkako,"Little Spotted Kiwi","Barn Owl",Fantail,Takahē
33050,"Rockhopper Penguin","Chatham Island Mollymawk","Orange-fronted Parakeet"
33055,"Yellow-eyed penguin","Little Penguin","New Zealand Dotterel",Kākā,Tomtit
33056,"Banded Dotterel",Kingfisher,Rifleman,Stitchbird,Fantail
33058,Bellbird,"Antipodean Albatross","Blue Duck",Fantail,"Fiordland Crested Penguin"
33059,"Black Stilt",Fernbird,"Orange-fronted Parakeet","Rock Wren","Hutton's Shearwater"
33060,"Little Spotted Kiwi","Banded Dotterel",Kākā,"Black Robin","Blue Duck"
33061,Kea,"New Zealand Falcon","South Island Kōkako","Black Robin","Chatham Island Mollymawk"
33062,"Yellow-eyed penguin","Rockhopper Penguin","Little Penguin","Antipodean Albatross"
33063,"Rock Wren","Black Robin","Antipodean Albatross","Gibson's Albatross","Chatham Island Mollymawk"
33064,Kererū,"New Zealand Falcon",Saddleback,Takahē,Tūī
33065,"Black Stilt","Black-billed Gull","Fairy Tern","Yellow-eyed penguin","Chatham Island Mollymawk"
33066,Wrybill,"New Zealand Dabchick",Bittern,Kākāpō,"Yellow-eyed penguin"
33067,"Barn Owl",Kākā,Kākāpō,"Yellow-eyed penguin",Kererū
33069,"Orange-fronted Parakeet",Kākā,Saddleback,Kōkako,Kākāpō
33070,Kingfisher,Bellbird,"Banded Dotterel","Fiordland Crested Penguin","Grey Warbler"
33071,"Yellow-eyed penguin"
33073,"Black Petrel","Chatham Island Mollymawk","Antipodean Albatross","New Zealand King Shag","Black Robin"
33074,"Yellow-eyed penguin","Hutton's Shearwater","Gibson's Albatross","Chatham Island Mollymawk","Antipodean Albatross"
33075,"Banded Dotterel","Grey Warbler",Bellbird,"Blue Duck",Morepork
33076,"Blue Duck",Kea,"South Island Kōkako",Kākāpō,Kākā
33077,"Black Robin","Fiordland Crested Penguin",Kākāpō,"Little Spotted Kiwi","Little Penguin"
33078,"Banded Dotterel","Shore Plover","South Island Kōkako",Bittern,"Bar-tailed Godwit"
33082,Kākā,"Yellow-eyed penguin","Black Robin","Antipodean Albatross",Kea
33083,"Black Robin","Fairy Tern",Kingfisher,Kākā,"White Heron"
33084,"Yellow-eyed penguin","Fiordland Crested Penguin","Rockhopper Penguin","Little Penguin",Weka
33085,Bittern,"Black Robin",Kea,"Yellow-eyed penguin","Blue Duck"
33086,Fantail,"Little Penguin",Morepork,"Black Robin","Fiordland Crested Penguin"
33088,Bittern,Mōhua,"South Island Kōkako","Bar-tailed Godwit","Blue Duck"
33089,"New Zealand Falcon","Barn Owl",Harrier,Morepork,Kākā
33090,"Black Petrel","Black-billed Gull","Black-fronted Tern","Black Stilt","Light-mantled Sooty Albatross"
33091,"Yellow-eyed penguin","Rockhopper Penguin","South Island Kōkako",Tomtit,Rifleman
33092,"New Zealand Dotterel","Hutton's Shearwater",Rifleman,Takahē,"Southern Royal Albatross"
33093,"Rock Wren","Blue Duck","Buller's Mollymawk",Kākāpō,"Hutton's Shearwater"
33094,Wrybill,"Black Stilt","Antipodean Albatross","Rock Wren",Tūī
33095,"Blue Duck",Wrybill,"Rockhopper Penguin","New Zealand King Shag","Black shag"
33097,"Rockhopper Penguin",Kākā,"Fiordland Crested Penguin",Kererū,Kākāpō
33098,"Blue Duck",Tūī,Kōkako,Bittern,Weka
33099,"Orange-fronted Parakeet",Fantail,Bellbird,"Variable Oystercatcher","Southern Royal Albatross"
33100,"Black Petrel","Black-billed Gull","Black-fronted Tern","New Zealand King Shag","Chatham Island Mollymawk"
33101,"Barn Owl",Kākāpō,"Little Spotted Kiwi","South Island Kōkako",Tūī
33102,Morepork,Tūī,"White-faced Heron",Rifleman
33104,"Yellow-eyed penguin",Kea,Kererū,Tūī,"Rockhopper Penguin"
33105,"Antipodean Albatross",Saddleback,"Hutton's Shearwater","South Island Kōkako",Kākāpō
33107,"Little Penguin","Black Stilt","Antipodean Albatross","Orange-fronted Parakeet",Kererū
33108,"Bar-tailed Godwit",Bittern,"Black-billed Gull",Fantail,Morepork
33109,"Banded Dotterel","Rockhopper Penguin","Northern Royal Albatross","South Island Kōkako","New Zealand Dabchick"
33110,Kererū,Kākāpō,"White Heron","Little Penguin","Southern Brown Kiwi"
33112,Fernbird,"Hutton's Shearwater",Kingfisher,Morepork,"Orange-fronted Parakeet"
33113,"Yellow-eyed penguin","Australasian Crested Grebe","Little Spotted Kiwi","Fiordland Crested Penguin","Chatham Island Mollymawk"
33114,"New Zealand Dabchick",Tomtit,"Black Robin",Mōhua,"Hutton's Shearwater"
